epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
250,499.088,0.68237,1.3094,0.63089,0.88881,0,0.3989,0.61444,0.35093,0.21609,0.40326,0.61778,0.35799,0.19354,1.55083,2.90895,2.4035,1.3515,0,0.000724474,0.000724474,0.000724474
251,501.196,0.69421,1.25712,0.62984,0.89208,0,0.3989,0.61444,0.35093,0.21609,0.40326,0.61778,0.35799,0.19354,1.55083,2.90895,2.4035,1.3515,0,0.000721645,0.000721645,0.000721645
252,503.158,0.67381,1.29235,0.59297,0.887,0,0.41064,0.53667,0.39823,0.2436,0.4175,0.54,0.40335,0.22685,1.52282,2.83652,2.05297,1.3346,0,0.000718816,0.000718816,0.000718816
253,505.029,0.72345,1.3027,0.61698,0.90983,0,0.41064,0.53667,0.39823,0.2436,0.4175,0.54,0.40335,0.22685,1.52282,2.83652,2.05297,1.3346,0,0.000715986,0.000715986,0.000715986
254,507.13,0.73337,1.31614,0.59885,0.88651,0,0.40601,0.54778,0.40813,0.24286,0.41545,0.55667,0.41149,0.22564,1.51138,2.81054,1.92391,1.32024,0,0.000713157,0.000713157,0.000713157
255,509.168,0.73775,1.36466,0.66051,0.89024,0,0.40601,0.54778,0.40813,0.24286,0.41545,0.55667,0.41149,0.22564,1.51138,2.81054,1.92391,1.32024,0,0.000710327,0.000710327,0.000710327
256,511.198,0.74785,1.38372,0.63377,0.91253,0,0.51303,0.47053,0.46347,0.27882,0.51993,0.47425,0.46551,0.2589,1.5183,2.81483,1.80919,1.30985,0,0.000707498,0.000707498,0.000707498
257,513.157,0.71563,1.38655,0.59034,0.89314,0,0.51303,0.47053,0.46347,0.27882,0.51993,0.47425,0.46551,0.2589,1.5183,2.81483,1.80919,1.30985,0,0.000704668,0.000704668,0.000704668
258,515.091,0.72201,1.38095,0.6216,0.89225,0,0.65839,0.41778,0.48913,0.29175,0.65831,0.42111,0.49183,0.27229,1.55802,2.80532,1.69041,1.32886,0,0.000701839,0.000701839,0.000701839
259,517.12,0.70383,1.35581,0.6253,0.89604,0,0.65839,0.41778,0.48913,0.29175,0.65831,0.42111,0.49183,0.27229,1.55802,2.80532,1.69041,1.32886,0,0.00069901,0.00069901,0.00069901
260,519.193,0.72486,1.3392,0.67278,0.89181,0,0.52361,0.4915,0.47637,0.2822,0.53634,0.4991,0.48159,0.26557,1.5382,2.76054,1.63555,1.32965,0,0.00069618,0.00069618,0.00069618
261,521.332,0.7427,1.36647,0.61621,0.89049,0,0.52361,0.4915,0.47637,0.2822,0.53634,0.4991,0.48159,0.26557,1.5382,2.76054,1.63555,1.32965,0,0.000693351,0.000693351,0.000693351
262,523.421,0.75202,1.31603,0.60535,0.89528,0,0.55703,0.47111,0.45475,0.27206,0.56912,0.47676,0.46191,0.24984,1.54951,2.75445,1.65116,1.37032,0,0.000690521,0.000690521,0.000690521
263,525.519,0.7096,1.29488,0.6077,0.88369,0,0.55703,0.47111,0.45475,0.27206,0.56912,0.47676,0.46191,0.24984,1.54951,2.75445,1.65116,1.37032,0,0.000687692,0.000687692,0.000687692
264,527.613,0.63994,1.25995,0.56972,0.87108,0,0.43036,0.54592,0.44954,0.26393,0.44202,0.55259,0.45682,0.2483,1.58225,2.80028,1.67597,1.38609,0,0.000684863,0.000684863,0.000684863
265,529.723,0.69522,1.32049,0.59079,0.88414,0,0.43036,0.54592,0.44954,0.26393,0.44202,0.55259,0.45682,0.2483,1.58225,2.80028,1.67597,1.38609,0,0.000682033,0.000682033,0.000682033
266,531.831,0.70392,1.29118,0.62801,0.88571,0,0.45384,0.51667,0.45238,0.27244,0.46782,0.52333,0.45978,0.25783,1.57327,2.80913,1.72321,1.37752,0,0.000679204,0.000679204,0.000679204
267,533.905,0.76485,1.31805,0.60241,0.90992,0,0.45384,0.51667,0.45238,0.27244,0.46782,0.52333,0.45978,0.25783,1.57327,2.80913,1.72321,1.37752,0,0.000676374,0.000676374,0.000676374
268,535.974,0.77952,1.36756,0.66032,0.92721,0,0.53128,0.44444,0.45882,0.27314,0.47871,0.55587,0.47751,0.26194,1.5817,2.78825,1.67897,1.37379,0,0.000673545,0.000673545,0.000673545
269,537.873,0.73937,1.28546,0.62063,0.91863,0,0.53128,0.44444,0.45882,0.27314,0.47871,0.55587,0.47751,0.26194,1.5817,2.78825,1.67897,1.37379,0,0.000670715,0.000670715,0.000670715
270,539.699,0.71866,1.39911,0.72929,0.91188,0,0.60074,0.52111,0.47258,0.26807,0.62854,0.53778,0.49266,0.26116,1.59471,2.78636,1.37607,1.40569,0,0.000667886,0.000667886,0.000667886
271,541.628,0.78254,1.38213,0.63317,0.90114,0,0.60074,0.52111,0.47258,0.26807,0.62854,0.53778,0.49266,0.26116,1.59471,2.78636,1.37607,1.40569,0,0.000665057,0.000665057,0.000665057
272,543.67,0.78727,1.30942,0.64728,0.91004,0,0.65884,0.56545,0.53595,0.29545,0.67774,0.57778,0.56646,0.29629,1.60483,2.81136,1.37592,1.40858,0,0.000662227,0.000662227,0.000662227
273,545.68,0.67154,1.33352,0.60108,0.88379,0,0.65884,0.56545,0.53595,0.29545,0.67774,0.57778,0.56646,0.29629,1.60483,2.81136,1.37592,1.40858,0,0.000659398,0.000659398,0.000659398
274,547.736,0.71162,1.29249,0.60461,0.89535,0,0.64681,0.52222,0.54514,0.2912,0.65313,0.52889,0.56712,0.28927,1.64436,2.83808,1.42574,1.4336,0,0.000656568,0.000656568,0.000656568
275,549.621,0.68201,1.32858,0.6144,0.87907,0,0.64681,0.52222,0.54514,0.2912,0.65313,0.52889,0.56712,0.28927,1.64436,2.83808,1.42574,1.4336,0,0.000653739,0.000653739,0.000653739
276,551.537,0.67264,1.2354,0.60062,0.87523,0,0.64643,0.51889,0.54213,0.2803,0.65615,0.52556,0.55869,0.28126,1.64265,2.83476,1.39788,1.45702,0,0.000650909,0.000650909,0.000650909
277,553.404,0.72998,1.32713,0.65835,0.87854,0,0.64643,0.51889,0.54213,0.2803,0.65615,0.52556,0.55869,0.28126,1.64265,2.83476,1.39788,1.45702,0,0.00064808,0.00064808,0.00064808
278,555.472,0.71832,1.37424,0.64572,0.8972,0,0.60007,0.5463,0.50219,0.26614,0.61047,0.5563,0.51596,0.26559,1.62578,2.79518,1.39887,1.46149,0,0.000645251,0.000645251,0.000645251
279,557.521,0.69391,1.30425,0.62161,0.88776,0,0.60007,0.5463,0.50219,0.26614,0.61047,0.5563,0.51596,0.26559,1.62578,2.79518,1.39887,1.46149,0,0.000642421,0.000642421,0.000642421
280,559.641,0.73491,1.36962,0.63094,0.88443,0,0.75058,0.51581,0.53209,0.28067,0.74499,0.52993,0.54487,0.26706,1.59775,2.78353,1.38838,1.43484,0,0.000639592,0.000639592,0.000639592
281,561.719,0.69615,1.31297,0.57032,0.88168,0,0.75058,0.51581,0.53209,0.28067,0.74499,0.52993,0.54487,0.26706,1.59775,2.78353,1.38838,1.43484,0,0.000636762,0.000636762,0.000636762
282,563.776,0.72605,1.26713,0.59011,0.88452,0,0.71148,0.48111,0.57233,0.30823,0.71719,0.48778,0.57802,0.29804,1.60403,2.80561,1.39274,1.42962,0,0.000633933,0.000633933,0.000633933
283,565.861,0.66923,1.26217,0.61094,0.88842,0,0.71148,0.48111,0.57233,0.30823,0.71719,0.48778,0.57802,0.29804,1.60403,2.80561,1.39274,1.42962,0,0.000631104,0.000631104,0.000631104
284,567.922,0.70927,1.33249,0.58478,0.88036,0,0.64809,0.47604,0.57455,0.32555,0.66994,0.48368,0.58309,0.30231,1.63361,2.84158,1.37583,1.4503,0,0.000628274,0.000628274,0.000628274
285,569.958,0.68422,1.27087,0.59597,0.90131,0,0.64809,0.47604,0.57455,0.32555,0.66994,0.48368,0.58309,0.30231,1.63361,2.84158,1.37583,1.4503,0,0.000625445,0.000625445,0.000625445
286,572.013,0.72295,1.29042,0.6573,0.90285,0,0.80013,0.62017,0.67833,0.34033,0.75096,0.57028,0.6215,0.33853,1.62089,2.84174,1.29945,1.45153,0,0.000622615,0.000622615,0.000622615
287,573.871,0.65228,1.30186,0.57797,0.88177,0,0.80013,0.62017,0.67833,0.34033,0.75096,0.57028,0.6215,0.33853,1.62089,2.84174,1.29945,1.45153,0,0.000619786,0.000619786,0.000619786
288,575.91,0.64263,1.20478,0.5864,0.88858,0,0.7194,0.59333,0.63575,0.31348,0.72536,0.59667,0.63311,0.32623,1.60497,2.8537,1.31066,1.42736,0,0.000616956,0.000616956,0.000616956
289,577.993,0.69181,1.31573,0.62096,0.88355,0,0.7194,0.59333,0.63575,0.31348,0.72536,0.59667,0.63311,0.32623,1.60497,2.8537,1.31066,1.42736,0,0.000614127,0.000614127,0.000614127
290,580.058,0.67686,1.25012,0.56575,0.87551,0,0.64318,0.60667,0.61845,0.30269,0.64318,0.60667,0.60829,0.30245,1.58472,2.85675,1.34809,1.39343,0,0.000611298,0.000611298,0.000611298
291,582.076,0.67013,1.21785,0.56539,0.88742,0,0.64318,0.60667,0.61845,0.30269,0.64318,0.60667,0.60829,0.30245,1.58472,2.85675,1.34809,1.39343,0,0.000608468,0.000608468,0.000608468
292,584.187,0.69513,1.35425,0.58023,0.88842,0,0.74041,0.6,0.62372,0.30597,0.74351,0.60333,0.61937,0.31041,1.60511,2.85653,1.3328,1.39577,0,0.000605639,0.000605639,0.000605639
293,586.272,0.68409,1.23926,0.58258,0.88394,0,0.74041,0.6,0.62372,0.30597,0.74351,0.60333,0.61937,0.31041,1.60511,2.85653,1.3328,1.39577,0,0.000602809,0.000602809,0.000602809
294,588.19,0.61717,1.28897,0.57259,0.88351,0,0.78833,0.58325,0.62153,0.31191,0.77765,0.57658,0.60952,0.31671,1.57653,2.87308,1.32936,1.37329,0,0.00059998,0.00059998,0.00059998
295,590.059,0.63779,1.25186,0.56706,0.87423,0,0.78833,0.58325,0.62153,0.31191,0.77765,0.57658,0.60952,0.31671,1.57653,2.87308,1.32936,1.37329,0,0.000597151,0.000597151,0.000597151
296,592.001,0.64457,1.21861,0.56639,0.87662,0,0.71718,0.59799,0.60612,0.31559,0.72174,0.60066,0.60703,0.31797,1.58459,2.83837,1.29165,1.40722,0,0.000594321,0.000594321,0.000594321
297,594.002,0.62408,1.24987,0.56398,0.873,0,0.71718,0.59799,0.60612,0.31559,0.72174,0.60066,0.60703,0.31797,1.58459,2.83837,1.29165,1.40722,0,0.000591492,0.000591492,0.000591492
298,595.982,0.69531,1.31616,0.56878,0.87666,0,0.61869,0.59667,0.60014,0.32887,0.62816,0.60333,0.60328,0.33093,1.58777,2.81954,1.30884,1.40805,0,0.000588662,0.000588662,0.000588662
299,597.982,0.66802,1.33822,0.59521,0.87256,0,0.61869,0.59667,0.60014,0.32887,0.62816,0.60333,0.60328,0.33093,1.58777,2.81954,1.30884,1.40805,0,0.000585833,0.000585833,0.000585833
300,600.031,0.66549,1.30119,0.56656,0.88061,0,0.6178,0.58667,0.60013,0.34348,0.6238,0.59,0.60125,0.33655,1.55995,2.84503,1.345,1.39295,0,0.000583003,0.000583003,0.000583003
301,602.021,0.66272,1.35156,0.57625,0.87525,0,0.6178,0.58667,0.60013,0.34348,0.6238,0.59,0.60125,0.33655,1.55995,2.84503,1.345,1.39295,0,0.000580174,0.000580174,0.000580174
302,604.039,0.66934,1.26936,0.57233,0.87258,0,0.69072,0.55433,0.58795,0.33844,0.6969,0.55766,0.58838,0.33025,1.56987,2.89864,1.39427,1.40513,0,0.000577345,0.000577345,0.000577345
303,605.866,0.67276,1.38668,0.59798,0.89494,0,0.69072,0.55433,0.58795,0.33844,0.6969,0.55766,0.58838,0.33025,1.56987,2.89864,1.39427,1.40513,0,0.000574515,0.000574515,0.000574515
304,607.795,0.66942,1.23369,0.59393,0.88179,0,0.65885,0.55667,0.56331,0.32563,0.67774,0.56667,0.5747,0.311,1.57583,2.92948,1.41898,1.42321,0,0.000571686,0.000571686,0.000571686
305,609.806,0.63872,1.24324,0.53786,0.86475,0,0.65885,0.55667,0.56331,0.32563,0.67774,0.56667,0.5747,0.311,1.57583,2.92948,1.41898,1.42321,0,0.000568856,0.000568856,0.000568856
306,611.788,0.6112,1.25847,0.51743,0.86644,0,0.69224,0.48401,0.57017,0.33139,0.7134,0.49401,0.58613,0.31837,1.57134,2.9042,1.45453,1.40948,0,0.000566027,0.000566027,0.000566027
307,613.797,0.6509,1.24326,0.54992,0.86449,0,0.69224,0.48401,0.57017,0.33139,0.7134,0.49401,0.58613,0.31837,1.57134,2.9042,1.45453,1.40948,0,0.000563197,0.000563197,0.000563197
308,615.782,0.63681,1.2205,0.54394,0.88464,0,0.67959,0.5343,0.57035,0.33653,0.6861,0.53763,0.57805,0.32186,1.57256,2.8903,1.47717,1.40782,0,0.000560368,0.000560368,0.000560368
309,617.792,0.68214,1.33738,0.55955,0.88424,0,0.67959,0.5343,0.57035,0.33653,0.6861,0.53763,0.57805,0.32186,1.57256,2.8903,1.47717,1.40782,0,0.000557539,0.000557539,0.000557539
310,619.775,0.62868,1.23936,0.52705,0.86807,0,0.68131,0.54088,0.57415,0.34122,0.71196,0.55667,0.59298,0.32609,1.59162,2.8804,1.49675,1.419,0,0.000554709,0.000554709,0.000554709
311,621.762,0.67527,1.24187,0.58891,0.88639,0,0.68131,0.54088,0.57415,0.34122,0.71196,0.55667,0.59298,0.32609,1.59162,2.8804,1.49675,1.419,0,0.00055188,0.00055188,0.00055188
312,623.726,0.61432,1.20295,0.55512,0.86033,0,0.68492,0.53667,0.60057,0.35825,0.72747,0.55667,0.60045,0.34883,1.57892,2.88633,1.52117,1.4118,0,0.00054905,0.00054905,0.00054905
313,625.787,0.66752,1.21996,0.56458,0.879,0,0.68492,0.53667,0.60057,0.35825,0.72747,0.55667,0.60045,0.34883,1.57892,2.88633,1.52117,1.4118,0,0.000546221,0.000546221,0.000546221
314,627.777,0.68162,1.23796,0.59483,0.88015,0,0.66829,0.5619,0.56978,0.35413,0.68562,0.5719,0.59655,0.34705,1.54879,2.88817,1.44681,1.41791,0,0.000543392,0.000543392,0.000543392
315,629.619,0.62846,1.25453,0.55341,0.87734,0,0.66829,0.5619,0.56978,0.35413,0.68562,0.5719,0.59655,0.34705,1.54879,2.88817,1.44681,1.41791,0,0.000540562,0.000540562,0.000540562
316,631.567,0.61673,1.21693,0.54298,0.86813,0,0.75973,0.49778,0.57472,0.33774,0.76634,0.50111,0.58803,0.33517,1.54466,2.88949,1.41338,1.42139,0,0.000537733,0.000537733,0.000537733
317,633.547,0.67867,1.27273,0.54861,0.87838,0,0.75973,0.49778,0.57472,0.33774,0.76634,0.50111,0.58803,0.33517,1.54466,2.88949,1.41338,1.42139,0,0.000534903,0.000534903,0.000534903
318,635.571,0.62701,1.17285,0.52893,0.87712,0,0.73298,0.49778,0.56196,0.32977,0.74619,0.50444,0.57561,0.31936,1.56908,2.8869,1.46212,1.42554,0,0.000532074,0.000532074,0.000532074
319,637.467,0.6107,1.25206,0.56478,0.87454,0,0.73298,0.49778,0.56196,0.32977,0.74619,0.50444,0.57561,0.31936,1.56908,2.8869,1.46212,1.42554,0,0.000529244,0.000529244,0.000529244
320,639.366,0.62975,1.23903,0.54164,0.87369,0,0.71132,0.56333,0.57708,0.32082,0.71484,0.49744,0.5501,0.29418,1.58131,2.88147,1.5306,1.43553,0,0.000526415,0.000526415,0.000526415
321,641.364,0.63438,1.19723,0.52075,0.86575,0,0.71132,0.56333,0.57708,0.32082,0.71484,0.49744,0.5501,0.29418,1.58131,2.88147,1.5306,1.43553,0,0.000523586,0.000523586,0.000523586
322,643.399,0.64647,1.26742,0.56112,0.87488,0,0.67649,0.56163,0.52969,0.29599,0.70115,0.50355,0.50805,0.27153,1.56352,2.86609,1.55906,1.42408,0,0.000520756,0.000520756,0.000520756
323,645.269,0.61798,1.24793,0.55407,0.86134,0,0.67649,0.56163,0.52969,0.29599,0.70115,0.50355,0.50805,0.27153,1.56352,2.86609,1.55906,1.42408,0,0.000517927,0.000517927,0.000517927
324,647.086,0.61623,1.24371,0.54307,0.87492,0,0.6332,0.50444,0.49935,0.29611,0.64501,0.51111,0.51023,0.275,1.5497,2.83245,1.54078,1.4156,0,0.000515097,0.000515097,0.000515097
325,648.852,0.59976,1.19325,0.55464,0.87051,0,0.6332,0.50444,0.49935,0.29611,0.64501,0.51111,0.51023,0.275,1.5497,2.83245,1.54078,1.4156,0,0.000512268,0.000512268,0.000512268
326,650.738,0.62779,1.19589,0.51946,0.86072,0,0.66427,0.57,0.55209,0.29552,0.65299,0.52111,0.52185,0.27764,1.56704,2.81402,1.51623,1.42168,0,0.000509438,0.000509438,0.000509438
327,652.519,0.60562,1.14442,0.55774,0.85851,0,0.66427,0.57,0.55209,0.29552,0.65299,0.52111,0.52185,0.27764,1.56704,2.81402,1.51623,1.42168,0,0.000506609,0.000506609,0.000506609
328,654.388,0.6052,1.16978,0.51518,0.86445,0,0.60659,0.51444,0.53343,0.3021,0.61781,0.52111,0.54208,0.29839,1.59627,2.81234,1.47893,1.46409,0,0.00050378,0.00050378,0.00050378
329,656.361,0.61249,1.13473,0.50986,0.86331,0,0.60659,0.51444,0.53343,0.3021,0.61781,0.52111,0.54208,0.29839,1.59627,2.81234,1.47893,1.46409,0,0.00050095,0.00050095,0.00050095
330,658.364,0.62042,1.20064,0.53647,0.87045,0,0.63829,0.50081,0.53296,0.30088,0.6505,0.50748,0.54395,0.29015,1.6435,2.80889,1.47581,1.51107,0,0.000498121,0.000498121,0.000498121
331,660.341,0.65341,1.27712,0.56787,0.86487,0,0.63829,0.50081,0.53296,0.30088,0.6505,0.50748,0.54395,0.29015,1.6435,2.80889,1.47581,1.51107,0,0.000495291,0.000495291,0.000495291
332,662.382,0.6101,1.15873,0.513,0.86802,0,0.71258,0.50111,0.53066,0.29451,0.7258,0.50773,0.54169,0.28114,1.64943,2.80326,1.44224,1.51159,0,0.000492462,0.000492462,0.000492462
333,664.145,0.62223,1.25444,0.58369,0.89376,0,0.71258,0.50111,0.53066,0.29451,0.7258,0.50773,0.54169,0.28114,1.64943,2.80326,1.44224,1.51159,0,0.000489633,0.000489633,0.000489633
334,666.093,0.63369,1.28476,0.55742,0.87484,0,0.74477,0.50111,0.53761,0.29448,0.77139,0.51444,0.55515,0.28081,1.64334,2.79992,1.43153,1.50472,0,0.000486803,0.000486803,0.000486803
335,668.156,0.63132,1.2007,0.54312,0.87313,0,0.74477,0.50111,0.53761,0.29448,0.77139,0.51444,0.55515,0.28081,1.64334,2.79992,1.43153,1.50472,0,0.000483974,0.000483974,0.000483974
336,670.055,0.61035,1.2055,0.54303,0.88295,0,0.69418,0.52444,0.56458,0.30184,0.71545,0.53778,0.58462,0.30022,1.63084,2.78354,1.41929,1.48946,0,0.000481144,0.000481144,0.000481144
337,671.855,0.64174,1.29771,0.57224,0.87997,0,0.69418,0.52444,0.56458,0.30184,0.71545,0.53778,0.58462,0.30022,1.63084,2.78354,1.41929,1.48946,0,0.000478315,0.000478315,0.000478315
338,673.659,0.64233,1.26164,0.54436,0.86365,0,0.82782,0.57671,0.62639,0.31033,0.77613,0.53623,0.58864,0.30176,1.63713,2.76392,1.41652,1.49172,0,0.000475485,0.000475485,0.000475485
339,675.495,0.61668,1.15331,0.51182,0.87888,0,0.82782,0.57671,0.62639,0.31033,0.77613,0.53623,0.58864,0.30176,1.63713,2.76392,1.41652,1.49172,0,0.000472656,0.000472656,0.000472656
340,677.429,0.60374,1.21804,0.54909,0.87325,0,0.82304,0.56297,0.6266,0.31036,0.77558,0.52608,0.58498,0.2958,1.60064,2.75227,1.4132,1.44984,0,0.000469827,0.000469827,0.000469827
341,679.402,0.59392,1.21739,0.53294,0.84251,0,0.82304,0.56297,0.6266,0.31036,0.77558,0.52608,0.58498,0.2958,1.60064,2.75227,1.4132,1.44984,0,0.000466997,0.000466997,0.000466997
342,681.428,0.64891,1.23497,0.53855,0.86295,0,0.81881,0.57,0.62933,0.30488,0.77799,0.53111,0.58629,0.29532,1.59078,2.73495,1.41315,1.43356,0,0.000464168,0.000464168,0.000464168
343,683.388,0.61363,1.21844,0.52994,0.86539,0,0.81881,0.57,0.62933,0.30488,0.77799,0.53111,0.58629,0.29532,1.59078,2.73495,1.41315,1.43356,0,0.000461338,0.000461338,0.000461338
344,685.371,0.60486,1.18182,0.52357,0.8587,0,0.81036,0.57,0.6301,0.30882,0.76634,0.52853,0.58865,0.29861,1.57321,2.71761,1.41886,1.41761,0,0.000458509,0.000458509,0.000458509
345,687.358,0.60993,1.19996,0.53679,0.87483,0,0.81036,0.57,0.6301,0.30882,0.76634,0.52853,0.58865,0.29861,1.57321,2.71761,1.41886,1.41761,0,0.00045568,0.00045568,0.00045568
346,689.401,0.60627,1.16526,0.52942,0.86566,0,0.72664,0.51111,0.57715,0.3065,0.75123,0.52444,0.59485,0.30094,1.54962,2.70904,1.42402,1.40244,0,0.00045285,0.00045285,0.00045285
347,691.349,0.62397,1.19065,0.53284,0.86414,0,0.72664,0.51111,0.57715,0.3065,0.75123,0.52444,0.59485,0.30094,1.54962,2.70904,1.42402,1.40244,0,0.000450021,0.000450021,0.000450021
348,693.373,0.59066,1.10433,0.51476,0.874,0,0.78571,0.49222,0.57561,0.29348,0.80555,0.50084,0.58208,0.29807,1.54172,2.73442,1.44017,1.39855,0,0.000447191,0.000447191,0.000447191
349,695.284,0.56681,1.18029,0.51896,0.85594,0,0.78571,0.49222,0.57561,0.29348,0.80555,0.50084,0.58208,0.29807,1.54172,2.73442,1.44017,1.39855,0,0.000444362,0.000444362,0.000444362
350,697.239,0.63928,1.23796,0.54961,0.87064,0,0.77748,0.48778,0.56691,0.28473,0.79666,0.49778,0.57982,0.28525,1.56098,2.73885,1.47921,1.40271,0,0.000441532,0.000441532,0.000441532
351,699.037,0.63198,1.19287,0.53814,0.87109,0,0.77748,0.48778,0.56691,0.28473,0.79666,0.49778,0.57982,0.28525,1.56098,2.73885,1.47921,1.40271,0,0.000438703,0.000438703,0.000438703
352,701.002,0.5907,1.16676,0.50871,0.85865,0,0.7473,0.42419,0.52995,0.25604,0.76886,0.43419,0.54633,0.26295,1.57793,2.74704,1.50126,1.40086,0,0.000435874,0.000435874,0.000435874
353,703.017,0.59802,1.14357,0.5175,0.86402,0,0.7473,0.42419,0.52995,0.25604,0.76886,0.43419,0.54633,0.26295,1.57793,2.74704,1.50126,1.40086,0,0.000433044,0.000433044,0.000433044
354,704.984,0.61202,1.24492,0.53367,0.87011,0,0.69072,0.37534,0.48901,0.24816,0.63713,0.45636,0.50166,0.24758,1.56941,2.76604,1.51672,1.39983,0,0.000430215,0.000430215,0.000430215
355,706.936,0.64845,1.21938,0.5674,0.87625,0,0.69072,0.37534,0.48901,0.24816,0.63713,0.45636,0.50166,0.24758,1.56941,2.76604,1.51672,1.39983,0,0.000427385,0.000427385,0.000427385
356,708.97,0.61692,1.18357,0.52802,0.87242,0,0.68656,0.36206,0.44769,0.23511,0.70842,0.37206,0.45763,0.23073,1.55614,2.78941,1.50636,1.40328,0,0.000424556,0.000424556,0.000424556
357,710.935,0.61165,1.19723,0.53109,0.87239,0,0.68656,0.36206,0.44769,0.23511,0.70842,0.37206,0.45763,0.23073,1.55614,2.78941,1.50636,1.40328,0,0.000421726,0.000421726,0.000421726
358,712.956,0.60107,1.19699,0.53916,0.86847,0,0.69192,0.36353,0.45087,0.2296,0.59972,0.45866,0.46388,0.22903,1.57061,2.82062,1.50721,1.41273,0,0.000418897,0.000418897,0.000418897
359,714.838,0.63679,1.23148,0.63778,0.89308,0,0.69192,0.36353,0.45087,0.2296,0.59972,0.45866,0.46388,0.22903,1.57061,2.82062,1.50721,1.41273,0,0.000416068,0.000416068,0.000416068
360,716.802,0.60326,1.15136,0.51588,0.86257,0,0.67219,0.43889,0.46564,0.24187,0.69077,0.44889,0.47715,0.23734,1.55538,2.84526,1.4933,1.40595,0,0.000413238,0.000413238,0.000413238
361,718.671,0.62432,1.18888,0.53557,0.87379,0,0.67219,0.43889,0.46564,0.24187,0.69077,0.44889,0.47715,0.23734,1.55538,2.84526,1.4933,1.40595,0,0.000410409,0.000410409,0.000410409
362,720.463,0.62603,1.24443,0.56176,0.88037,0,0.7172,0.49869,0.50755,0.26143,0.73566,0.50869,0.50785,0.25989,1.52989,2.84988,1.52283,1.39828,0,0.000407579,0.000407579,0.000407579
363,722.437,0.63385,1.19835,0.53361,0.86246,0,0.7172,0.49869,0.50755,0.26143,0.73566,0.50869,0.50785,0.25989,1.52989,2.84988,1.52283,1.39828,0,0.00040475,0.00040475,0.00040475
364,724.466,0.64956,1.18659,0.53272,0.87236,0,0.71999,0.49444,0.48223,0.26169,0.74643,0.50778,0.49989,0.263,1.52875,2.82418,1.53601,1.40729,0,0.000401921,0.000401921,0.000401921
365,726.519,0.62059,1.19497,0.51606,0.86082,0,0.71999,0.49444,0.48223,0.26169,0.74643,0.50778,0.49989,0.263,1.52875,2.82418,1.53601,1.40729,0,0.000399091,0.000399091,0.000399091
366,728.561,0.63796,1.26413,0.54538,0.8709,0,0.68544,0.49111,0.47223,0.2602,0.71737,0.50778,0.50201,0.2583,1.5759,2.82449,1.55617,1.45183,0,0.000396262,0.000396262,0.000396262
367,730.558,0.56281,1.14222,0.51898,0.84701,0,0.68544,0.49111,0.47223,0.2602,0.71737,0.50778,0.50201,0.2583,1.5759,2.82449,1.55617,1.45183,0,0.000393432,0.000393432,0.000393432
368,732.561,0.59985,1.18457,0.51218,0.85776,0,0.65604,0.49024,0.45982,0.2644,0.68177,0.50357,0.4863,0.26073,1.60479,2.8321,1.59402,1.46332,0,0.000390603,0.000390603,0.000390603
369,734.454,0.61706,1.19694,0.51646,0.86186,0,0.65604,0.49024,0.45982,0.2644,0.68177,0.50357,0.4863,0.26073,1.60479,2.8321,1.59402,1.46332,0,0.000387773,0.000387773,0.000387773
370,736.388,0.61282,1.21683,0.51338,0.86938,0,0.66681,0.48444,0.46048,0.25754,0.70085,0.50111,0.49142,0.25491,1.61921,2.84091,1.61626,1.48181,0,0.000384944,0.000384944,0.000384944
371,738.337,0.56671,1.15304,0.49527,0.86182,0,0.66681,0.48444,0.46048,0.25754,0.70085,0.50111,0.49142,0.25491,1.61921,2.84091,1.61626,1.48181,0,0.000382115,0.000382115,0.000382115
372,740.314,0.58656,1.16629,0.534,0.87007,0,0.7067,0.47958,0.49328,0.28876,0.74236,0.49739,0.52537,0.28308,1.61632,2.85136,1.6268,1.48712,0,0.000379285,0.000379285,0.000379285
373,742.302,0.58973,1.13496,0.51576,0.84919,0,0.7067,0.47958,0.49328,0.28876,0.74236,0.49739,0.52537,0.28308,1.61632,2.85136,1.6268,1.48712,0,0.000376456,0.000376456,0.000376456
374,744.302,0.57953,1.17138,0.52057,0.87356,0,0.62434,0.42556,0.4888,0.28277,0.6551,0.45856,0.51743,0.27738,1.61841,2.8526,1.61155,1.49696,0,0.000373626,0.000373626,0.000373626
375,746.332,0.60704,1.18753,0.52237,0.86211,0,0.62434,0.42556,0.4888,0.28277,0.6551,0.45856,0.51743,0.27738,1.61841,2.8526,1.61155,1.49696,0,0.000370797,0.000370797,0.000370797
376,748.332,0.62656,1.26529,0.54243,0.88337,0,0.61017,0.47778,0.49629,0.28399,0.62907,0.48778,0.5238,0.28234,1.64187,2.86315,1.62134,1.50584,0,0.000367967,0.000367967,0.000367967
377,750.334,0.5881,1.12707,0.50804,0.85837,0,0.61017,0.47778,0.49629,0.28399,0.62907,0.48778,0.5238,0.28234,1.64187,2.86315,1.62134,1.50584,0,0.000365138,0.000365138,0.000365138
