epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
124,331.933,1.2208,1.81635,1.48597,0.00584,1.07297,0.24326,0.36444,0.14956,0.07659,0.25206,0.36778,0.15439,0.06731,1.63461,2.81689,3.08185,0.01106,0,0.00108098,0.00108098,0.00108098
125,334.284,1.20305,1.87202,1.57326,0.00588,1.25575,0.24326,0.36444,0.14956,0.07659,0.25206,0.36778,0.15439,0.06731,1.63461,2.81689,3.08185,0.01106,0,0.00107815,0.00107815,0.00107815
126,336.743,1.2091,1.88457,1.51234,0.00563,1.23064,0.27479,0.36778,0.15441,0.075,0.28215,0.36669,0.14774,0.06664,1.63799,2.85068,3.12715,0.01123,0,0.00107532,0.00107532,0.00107532
127,339.173,1.25901,1.86009,1.55678,0.0058,1.16145,0.27479,0.36778,0.15441,0.075,0.28215,0.36669,0.14774,0.06664,1.63799,2.85068,3.12715,0.01123,0,0.00107249,0.00107249,0.00107249
128,341.522,1.24852,1.95128,1.54493,0.0055,1.25656,0.26304,0.39226,0.19009,0.09451,0.24959,0.38633,0.18302,0.08433,1.62887,2.76073,2.84177,0.01119,0,0.00106966,0.00106966,0.00106966
129,343.848,1.20879,1.81394,1.56207,0.00557,1.11578,0.26304,0.39226,0.19009,0.09451,0.24959,0.38633,0.18302,0.08433,1.62887,2.76073,2.84177,0.01119,0,0.00106683,0.00106683,0.00106683
130,346.193,1.22596,1.88331,1.59981,0.0064,1.3881,0.35406,0.34889,0.23762,0.13924,0.38713,0.36222,0.25357,0.12649,1.65668,2.69862,2.33352,0.01106,0,0.001064,0.001064,0.001064
131,348.685,1.22096,2.00517,1.5676,0.00594,1.21751,0.35406,0.34889,0.23762,0.13924,0.38713,0.36222,0.25357,0.12649,1.65668,2.69862,2.33352,0.01106,0,0.00106118,0.00106118,0.00106118
132,351.208,1.20768,1.81732,1.39536,0.00533,0.9962,0.40309,0.38889,0.26859,0.15471,0.41071,0.39222,0.27351,0.14284,1.64464,2.6261,2.21586,0.01097,0,0.00105835,0.00105835,0.00105835
133,353.545,1.15499,1.81802,1.50762,0.00573,1.17322,0.40309,0.38889,0.26859,0.15471,0.41071,0.39222,0.27351,0.14284,1.64464,2.6261,2.21586,0.01097,0,0.00105552,0.00105552,0.00105552
134,355.942,1.20027,1.9085,1.47132,0.00519,1.19286,0.30649,0.40111,0.20754,0.1167,0.3182,0.41111,0.21278,0.10704,1.66135,2.63397,2.6406,0.01084,0,0.00105269,0.00105269,0.00105269
135,358.313,1.21918,1.87582,1.51138,0.00552,1.25335,0.30649,0.40111,0.20754,0.1167,0.3182,0.41111,0.21278,0.10704,1.66135,2.63397,2.6406,0.01084,0,0.00104986,0.00104986,0.00104986
136,360.695,1.20296,1.81283,1.42405,0.0054,0.83929,0.26254,0.36111,0.1557,0.08767,0.2402,0.35444,0.15061,0.07638,1.664,2.65048,3.03496,0.0107,0,0.00104703,0.00104703,0.00104703
137,363.032,1.16885,1.76983,1.42319,0.00591,1.08335,0.26254,0.36111,0.1557,0.08767,0.2402,0.35444,0.15061,0.07638,1.664,2.65048,3.03496,0.0107,0,0.0010442,0.0010442,0.0010442
138,365.5,1.16981,1.79777,1.45269,0.00563,0.93631,0.27836,0.39444,0.18266,0.10127,0.31258,0.39778,0.18671,0.09042,1.68854,2.62075,2.77301,0.01073,0,0.00104137,0.00104137,0.00104137
139,367.89,1.21506,1.79143,1.48949,0.0057,1.18421,0.27836,0.39444,0.18266,0.10127,0.31258,0.39778,0.18671,0.09042,1.68854,2.62075,2.77301,0.01073,0,0.00103854,0.00103854,0.00103854
140,370.267,1.18307,1.81825,1.36933,0.00524,0.94451,0.30048,0.49889,0.18803,0.1098,0.31217,0.50222,0.19458,0.0995,1.68577,2.71193,2.68708,0.01077,0,0.00103571,0.00103571,0.00103571
141,372.599,1.1399,1.74651,1.4198,0.00545,0.85924,0.30048,0.49889,0.18803,0.1098,0.31217,0.50222,0.19458,0.0995,1.68577,2.71193,2.68708,0.01077,0,0.00103288,0.00103288,0.00103288
142,374.939,1.18559,1.76697,1.53009,0.00589,0.88344,0.28879,0.48889,0.16361,0.09155,0.28879,0.48889,0.16108,0.08309,1.72993,2.72901,2.85921,0.01115,0,0.00103005,0.00103005,0.00103005
143,377.259,1.20885,1.78263,1.36018,0.00545,0.88099,0.28879,0.48889,0.16361,0.09155,0.28879,0.48889,0.16108,0.08309,1.72993,2.72901,2.85921,0.01115,0,0.00102722,0.00102722,0.00102722
144,379.618,1.26267,1.86243,1.45076,0.00596,0.73415,0.26862,0.39813,0.12508,0.06834,0.26862,0.39813,0.12401,0.06159,1.68496,2.77137,3.1927,0.01091,0,0.00102439,0.00102439,0.00102439
145,382.014,1.0908,1.66903,1.32399,0.00545,1.11602,0.26862,0.39813,0.12508,0.06834,0.26862,0.39813,0.12401,0.06159,1.68496,2.77137,3.1927,0.01091,0,0.00102156,0.00102156,0.00102156
146,384.396,1.2119,1.83748,1.50126,0.00596,0.98434,0.23957,0.29824,0.12287,0.06022,0.21981,0.29222,0.113,0.055,1.7126,2.84932,3.20255,0.01165,0,0.00101873,0.00101873,0.00101873
147,386.819,1.22573,1.93839,1.37087,0.00526,0.96979,0.23957,0.29824,0.12287,0.06022,0.21981,0.29222,0.113,0.055,1.7126,2.84932,3.20255,0.01165,0,0.0010159,0.0010159,0.0010159
148,389.202,1.20371,1.84924,1.5142,0.00655,0.71249,0.21778,0.25667,0.12315,0.06052,0.20821,0.25667,0.1126,0.05402,1.71938,2.91326,3.15454,0.0117,0,0.00101308,0.00101308,0.00101308
149,391.593,1.14677,1.75122,1.36374,0.00534,0.99507,0.21778,0.25667,0.12315,0.06052,0.20821,0.25667,0.1126,0.05402,1.71938,2.91326,3.15454,0.0117,0,0.00101025,0.00101025,0.00101025
150,394.01,1.14267,1.7774,1.36041,0.00548,0.93925,0.21876,0.2879,0.1371,0.07485,0.21131,0.29333,0.14561,0.06995,1.77703,2.93756,2.80978,0.01192,0,0.00100742,0.00100742,0.00100742
151,396.367,1.22543,1.72553,1.42554,0.0057,0.96664,0.21876,0.2879,0.1371,0.07485,0.21131,0.29333,0.14561,0.06995,1.77703,2.93756,2.80978,0.01192,0,0.00100459,0.00100459,0.00100459
152,398.746,1.27929,1.77009,1.34838,0.00547,0.87614,0.22582,0.33778,0.19474,0.10125,0.22005,0.33444,0.19266,0.0894,1.81222,2.94277,2.18472,0.01161,0,0.00100176,0.00100176,0.00100176
153,401.145,1.23806,1.8989,1.52787,0.00532,1.11273,0.22582,0.33778,0.19474,0.10125,0.22005,0.33444,0.19266,0.0894,1.81222,2.94277,2.18472,0.01161,0,0.000998928,0.000998928,0.000998928
154,403.588,1.25043,1.80739,1.3907,0.00553,0.58077,0.24295,0.2,0.21234,0.11534,0.247,0.20333,0.21834,0.10261,1.72326,2.96286,2.05918,0.01154,0,0.000996099,0.000996099,0.000996099
155,405.891,1.10812,1.70397,1.41881,0.006,1.14359,0.24295,0.2,0.21234,0.11534,0.247,0.20333,0.21834,0.10261,1.72326,2.96286,2.05918,0.01154,0,0.000993269,0.000993269,0.000993269
156,408.353,1.07098,1.73589,1.27852,0.00533,0.88852,0.8115,0.18333,0.23215,0.12619,0.28001,0.20333,0.24001,0.11751,1.67274,2.91112,2.04995,0.01112,0,0.00099044,0.00099044,0.00099044
157,410.689,1.23908,1.69966,1.43715,0.00566,0.90221,0.8115,0.18333,0.23215,0.12619,0.28001,0.20333,0.24001,0.11751,1.67274,2.91112,2.04995,0.01112,0,0.00098761,0.00098761,0.00098761
158,413.154,1.23413,1.68231,1.33276,0.00565,0.90389,0.33117,0.39111,0.25476,0.12946,0.33755,0.40444,0.26275,0.12403,1.72207,2.87656,2.01253,0.01117,0,0.000984781,0.000984781,0.000984781
159,415.554,1.20972,1.76593,1.36742,0.00493,0.85147,0.33117,0.39111,0.25476,0.12946,0.33755,0.40444,0.26275,0.12403,1.72207,2.87656,2.01253,0.01117,0,0.000981952,0.000981952,0.000981952
160,418.002,1.13956,1.65709,1.35064,0.00516,1.08387,0.73227,0.24111,0.31661,0.15024,0.73227,0.24111,0.31779,0.16314,1.74653,2.76874,2.12183,0.01137,0,0.000979122,0.000979122,0.000979122
161,420.495,1.2097,1.81127,1.28981,0.00487,0.88366,0.73227,0.24111,0.31661,0.15024,0.73227,0.24111,0.31779,0.16314,1.74653,2.76874,2.12183,0.01137,0,0.000976293,0.000976293,0.000976293
162,422.835,1.18871,1.89345,1.42908,0.00599,1.03781,0.52591,0.27809,0.36147,0.19791,0.50804,0.28,0.35856,0.21076,1.77042,2.73395,2.26964,0.01172,0,0.000973463,0.000973463,0.000973463
163,425.243,1.11344,1.64732,1.26121,0.00546,0.88783,0.52591,0.27809,0.36147,0.19791,0.50804,0.28,0.35856,0.21076,1.77042,2.73395,2.26964,0.01172,0,0.000970634,0.000970634,0.000970634
164,427.701,1.20761,1.76497,1.25523,0.00547,0.77033,0.37525,0.49667,0.23183,0.11988,0.35479,0.48667,0.22393,0.11674,1.75914,2.78491,2.45536,0.01148,0,0.000967805,0.000967805,0.000967805
165,430.127,1.14008,1.66501,1.293,0.00546,1.0096,0.37525,0.49667,0.23183,0.11988,0.35479,0.48667,0.22393,0.11674,1.75914,2.78491,2.45536,0.01148,0,0.000964975,0.000964975,0.000964975
166,432.47,1.22541,1.74696,1.41113,0.00656,0.77907,0.25519,0.52222,0.17127,0.09064,0.2433,0.51556,0.16186,0.08557,1.6808,2.82106,2.96675,0.0107,0,0.000962146,0.000962146,0.000962146
167,434.838,1.24694,1.76303,1.37266,0.00613,0.88279,0.25519,0.52222,0.17127,0.09064,0.2433,0.51556,0.16186,0.08557,1.6808,2.82106,2.96675,0.0107,0,0.000959316,0.000959316,0.000959316
168,437.204,1.14646,1.7351,1.18838,0.00551,0.91695,0.24602,0.46245,0.13253,0.07197,0.23539,0.45911,0.12819,0.0643,1.71672,2.87216,3.42589,0.01081,0,0.000956487,0.000956487,0.000956487
169,439.583,1.20334,1.73358,1.2598,0.00506,0.92948,0.24602,0.46245,0.13253,0.07197,0.23539,0.45911,0.12819,0.0643,1.71672,2.87216,3.42589,0.01081,0,0.000953657,0.000953657,0.000953657
170,441.968,1.197,1.75224,1.22589,0.00516,0.72902,0.22012,0.44889,0.12765,0.06995,0.15042,0.48556,0.12633,0.06293,1.72918,3.09944,3.65928,0.01159,0,0.000950828,0.000950828,0.000950828
171,444.372,1.20324,1.74747,1.28229,0.00512,0.89371,0.22012,0.44889,0.12765,0.06995,0.15042,0.48556,0.12633,0.06293,1.72918,3.09944,3.65928,0.01159,0,0.000947999,0.000947999,0.000947999
172,446.766,1.24955,1.86157,1.2976,0.00597,0.81479,0.28779,0.38333,0.1456,0.07899,0.28968,0.43889,0.14952,0.07448,1.69604,2.9432,3.46793,0.0115,0,0.000945169,0.000945169,0.000945169
173,449.092,1.18742,1.76001,1.2375,0.00571,0.84177,0.28779,0.38333,0.1456,0.07899,0.28968,0.43889,0.14952,0.07448,1.69604,2.9432,3.46793,0.0115,0,0.00094234,0.00094234,0.00094234
174,451.49,1.17709,1.83468,1.28098,0.00529,0.7768,0.31426,0.41,0.17739,0.09026,0.31647,0.46556,0.18277,0.09055,1.68064,2.82615,3.11214,0.01096,0,0.00093951,0.00093951,0.00093951
175,453.827,1.1689,1.81906,1.24893,0.00564,0.62259,0.31426,0.41,0.17739,0.09026,0.31647,0.46556,0.18277,0.09055,1.68064,2.82615,3.11214,0.01096,0,0.000936681,0.000936681,0.000936681
176,456.224,1.27693,1.85168,1.48798,0.00581,1.06307,0.30565,0.41444,0.22484,0.11975,0.31879,0.46638,0.23413,0.12083,1.67716,2.74854,2.62586,0.01077,0,0.000933851,0.000933851,0.000933851
177,458.539,1.20589,1.7815,1.21643,0.00565,0.82017,0.30565,0.41444,0.22484,0.11975,0.31879,0.46638,0.23413,0.12083,1.67716,2.74854,2.62586,0.01077,0,0.000931022,0.000931022,0.000931022
178,460.953,1.2695,1.71652,1.28609,0.00558,0.77947,0.30234,0.33111,0.26037,0.13884,0.32498,0.42809,0.34153,0.14225,1.65816,2.71842,2.18035,0.01039,0,0.000928193,0.000928193,0.000928193
179,463.258,1.12389,1.65342,1.28435,0.00554,0.91443,0.30234,0.33111,0.26037,0.13884,0.32498,0.42809,0.34153,0.14225,1.65816,2.71842,2.18035,0.01039,0,0.000925363,0.000925363,0.000925363
180,465.675,1.14944,1.74975,1.15816,0.00603,0.57901,0.37548,0.27035,0.26972,0.14215,0.41348,0.324,0.30649,0.14204,1.69039,2.64045,2.00519,0.01123,0,0.000922534,0.000922534,0.000922534
181,468.072,1.17669,1.70672,1.21822,0.00492,0.80803,0.37548,0.27035,0.26972,0.14215,0.41348,0.324,0.30649,0.14204,1.69039,2.64045,2.00519,0.01123,0,0.000919704,0.000919704,0.000919704
182,470.532,1.24614,1.74886,1.23805,0.00558,0.62706,0.32762,0.29556,0.27088,0.13875,0.39566,0.36444,0.30823,0.14202,1.67997,2.6068,2.00539,0.01114,0,0.000916875,0.000916875,0.000916875
183,472.947,1.22517,1.76355,1.27667,0.00488,0.87835,0.32762,0.29556,0.27088,0.13875,0.39566,0.36444,0.30823,0.14202,1.67997,2.6068,2.00539,0.01114,0,0.000914046,0.000914046,0.000914046
184,475.255,1.15419,1.68926,1.27553,0.00562,0.83649,0.3003,0.31556,0.26175,0.13744,0.35322,0.3891,0.29458,0.13669,1.67687,2.6335,2.02017,0.011,0,0.000911216,0.000911216,0.000911216
185,477.61,1.18289,1.67536,1.16512,0.00627,0.50393,0.3003,0.31556,0.26175,0.13744,0.35322,0.3891,0.29458,0.13669,1.67687,2.6335,2.02017,0.011,0,0.000908387,0.000908387,0.000908387
186,480.008,1.14681,1.75077,1.21386,0.0046,0.80124,0.26154,0.28556,0.24374,0.12375,0.29917,0.36111,0.26254,0.1227,1.69685,2.64094,2.1239,0.01115,0,0.000905557,0.000905557,0.000905557
187,482.368,1.11407,1.70677,1.23743,0.00576,0.81606,0.26154,0.28556,0.24374,0.12375,0.29917,0.36111,0.26254,0.1227,1.69685,2.64094,2.1239,0.01115,0,0.000902728,0.000902728,0.000902728
188,484.69,1.15262,1.75768,1.40814,0.0059,0.64413,0.29526,0.31111,0.23321,0.11151,0.30958,0.32111,0.24599,0.11598,1.74816,2.65588,2.25899,0.01189,0,0.000899898,0.000899898,0.000899898
189,487.134,1.21655,1.7694,1.20837,0.00512,0.6742,0.29526,0.31111,0.23321,0.11151,0.30958,0.32111,0.24599,0.11598,1.74816,2.65588,2.25899,0.01189,0,0.000897069,0.000897069,0.000897069
190,489.602,1.13261,1.64312,1.0926,0.00544,0.67795,0.3203,0.35667,0.23465,0.11259,0.33061,0.36333,0.25311,0.11517,1.69713,2.64612,2.31697,0.01158,0,0.00089424,0.00089424,0.00089424
191,491.886,1.11146,1.74603,1.16699,0.00539,0.74261,0.3203,0.35667,0.23465,0.11259,0.33061,0.36333,0.25311,0.11517,1.69713,2.64612,2.31697,0.01158,0,0.00089141,0.00089141,0.00089141
192,494.291,1.07849,1.6385,1.11395,0.00511,0.77023,0.31136,0.39769,0.23336,0.11874,0.32634,0.40889,0.25006,0.11983,1.70109,2.68449,2.28142,0.01121,0,0.000888581,0.000888581,0.000888581
193,496.642,1.1247,1.77573,1.13407,0.00527,0.5815,0.31136,0.39769,0.23336,0.11874,0.32634,0.40889,0.25006,0.11983,1.70109,2.68449,2.28142,0.01121,0,0.000885751,0.000885751,0.000885751
194,499.057,1.11573,1.70341,1.1655,0.00486,0.61777,0.344,0.40556,0.25074,0.1311,0.3385,0.4216,0.26473,0.13412,1.67461,2.89969,2.28265,0.01133,0,0.000882922,0.000882922,0.000882922
195,501.414,1.08922,1.68515,1.2372,0.00534,0.81157,0.344,0.40556,0.25074,0.1311,0.3385,0.4216,0.26473,0.13412,1.67461,2.89969,2.28265,0.01133,0,0.000880093,0.000880093,0.000880093
196,503.748,1.10624,1.60459,1.10731,0.00483,0.62112,0.37637,0.33883,0.25741,0.13486,0.38655,0.35103,0.26424,0.13436,1.66528,2.91371,2.28902,0.01127,0,0.000877263,0.000877263,0.000877263
197,506.131,1.13985,1.73179,1.28279,0.00508,0.89067,0.37637,0.33883,0.25741,0.13486,0.38655,0.35103,0.26424,0.13436,1.66528,2.91371,2.28902,0.01127,0,0.000874434,0.000874434,0.000874434
198,508.602,1.18956,1.76758,1.22854,0.00492,0.7893,0.36099,0.35889,0.23143,0.12511,0.3977,0.3904,0.24533,0.12569,1.66863,2.89743,2.40351,0.01151,0,0.000871604,0.000871604,0.000871604
199,510.959,1.0829,1.73469,1.17437,0.00483,0.84082,0.36099,0.35889,0.23143,0.12511,0.3977,0.3904,0.24533,0.12569,1.66863,2.89743,2.40351,0.01151,0,0.000868775,0.000868775,0.000868775
200,513.35,1.12251,1.64393,1.10138,0.00506,0.64005,0.24295,0.46667,0.18544,0.10017,0.26885,0.47667,0.19566,0.09787,1.71245,2.88004,2.76101,0.01187,0,0.000865945,0.000865945,0.000865945
201,515.731,1.10061,1.64508,1.05161,0.00445,0.59049,0.24295,0.46667,0.18544,0.10017,0.26885,0.47667,0.19566,0.09787,1.71245,2.88004,2.76101,0.01187,0,0.000863116,0.000863116,0.000863116
202,518.119,1.09018,1.83452,1.11508,0.00445,0.70073,0.19861,0.41333,0.13001,0.07432,0.21528,0.42,0.1382,0.07048,1.66309,2.85171,3.33419,0.01169,0,0.000860287,0.000860287,0.000860287
203,520.515,1.1407,1.5873,1.07322,0.00461,0.56407,0.19861,0.41333,0.13001,0.07432,0.21528,0.42,0.1382,0.07048,1.66309,2.85171,3.33419,0.01169,0,0.000857457,0.000857457,0.000857457
204,522.838,1.10113,1.57262,1.18095,0.00566,0.90241,0.19908,0.41,0.12265,0.07403,0.21533,0.41667,0.13291,0.06948,1.66058,2.85324,3.43178,0.01178,0,0.000854628,0.000854628,0.000854628
205,525.228,1.09284,1.6363,1.05254,0.00499,0.46328,0.19908,0.41,0.12265,0.07403,0.21533,0.41667,0.13291,0.06948,1.66058,2.85324,3.43178,0.01178,0,0.000851798,0.000851798,0.000851798
206,527.704,1.15767,1.67739,1.24905,0.00497,0.95632,0.28441,0.37856,0.17432,0.10349,0.32799,0.38778,0.18635,0.09533,1.66016,2.8654,2.87456,0.01128,0,0.000848969,0.000848969,0.000848969
207,530.073,1.12798,1.81296,1.15329,0.00473,0.50963,0.28441,0.37856,0.17432,0.10349,0.32799,0.38778,0.18635,0.09533,1.66016,2.8654,2.87456,0.01128,0,0.000846139,0.000846139,0.000846139
208,532.47,1.06095,1.62076,1.01337,0.00457,0.69067,0.34326,0.41778,0.22613,0.12967,0.35934,0.42444,0.23728,0.1232,1.65887,2.90661,2.59635,0.01135,0,0.00084331,0.00084331,0.00084331
209,534.951,1.0997,1.66689,1.21787,0.00506,1.05474,0.34326,0.41778,0.22613,0.12967,0.35934,0.42444,0.23728,0.1232,1.65887,2.90661,2.59635,0.01135,0,0.000840481,0.000840481,0.000840481
210,538.182,1.06418,1.65295,1.1425,0.00514,0.74326,0.27708,0.42111,0.22514,0.13819,0.28891,0.42778,0.23855,0.12482,1.65745,2.94243,2.59353,0.01158,0,0.000837651,0.000837651,0.000837651
211,541.892,1.08778,1.67507,1.12261,0.00515,0.71305,0.27708,0.42111,0.22514,0.13819,0.28891,0.42778,0.23855,0.12482,1.65745,2.94243,2.59353,0.01158,0,0.000834822,0.000834822,0.000834822
212,545.813,1.04464,1.73466,1.0823,0.00496,0.70586,0.27615,0.45667,0.23126,0.1527,0.28503,0.46,0.23846,0.13779,1.68923,3.03515,2.88185,0.01194,0,0.000831992,0.000831992,0.000831992
213,549.394,1.06507,1.68489,1.1201,0.00499,0.76954,0.27615,0.45667,0.23126,0.1527,0.28503,0.46,0.23846,0.13779,1.68923,3.03515,2.88185,0.01194,0,0.000829163,0.000829163,0.000829163
214,553.029,1.11858,1.62751,1.06527,0.00493,0.61259,0.25154,0.41333,0.16995,0.11007,0.26343,0.47222,0.17306,0.09835,1.67737,3.10609,3.31684,0.0112,0,0.000826334,0.000826334,0.000826334
215,556.615,1.12793,1.66355,1.15708,0.00518,0.69105,0.25154,0.41333,0.16995,0.11007,0.26343,0.47222,0.17306,0.09835,1.67737,3.10609,3.31684,0.0112,0,0.000823504,0.000823504,0.000823504
216,560.25,1.0998,1.64091,1.07165,0.00472,0.73111,0.28401,0.44889,0.14134,0.08861,0.30211,0.50778,0.15148,0.08511,1.65404,3.15029,3.61979,0.01077,0,0.000820675,0.000820675,0.000820675
217,563.88,1.07811,1.59262,1.09584,0.00573,0.49914,0.28401,0.44889,0.14134,0.08861,0.30211,0.50778,0.15148,0.08511,1.65404,3.15029,3.61979,0.01077,0,0.000817845,0.000817845,0.000817845
218,567.751,1.13743,1.5821,1.05519,0.00451,0.79624,0.05934,0.72778,0.15845,0.095,0.05797,0.72111,0.16245,0.08908,1.65269,3.00234,3.72351,0.01082,0,0.000815016,0.000815016,0.000815016
219,571.203,1.04293,1.60885,0.98462,0.00466,0.75572,0.05934,0.72778,0.15845,0.095,0.05797,0.72111,0.16245,0.08908,1.65269,3.00234,3.72351,0.01082,0,0.000812186,0.000812186,0.000812186
220,574.691,1.092,1.57694,1.03268,0.00423,0.55202,0.35467,0.43222,0.17597,0.10475,0.33009,0.48444,0.17876,0.09353,1.67558,2.86663,3.83284,0.011,0,0.000809357,0.000809357,0.000809357
221,578.024,1.10287,1.55157,0.98769,0.0051,0.54073,0.35467,0.43222,0.17597,0.10475,0.33009,0.48444,0.17876,0.09353,1.67558,2.86663,3.83284,0.011,0,0.000806528,0.000806528,0.000806528
222,581.541,1.18231,1.6789,1.0679,0.00545,0.75083,0.41046,0.37667,0.18458,0.10867,0.06395,0.72778,0.18565,0.09448,1.68218,2.87364,3.82839,0.01087,0,0.000803698,0.000803698,0.000803698
223,585.168,1.02636,1.53307,1.01417,0.00464,0.64654,0.41046,0.37667,0.18458,0.10867,0.06395,0.72778,0.18565,0.09448,1.68218,2.87364,3.82839,0.01087,0,0.000800869,0.000800869,0.000800869
224,588.971,1.1123,1.62838,1.05054,0.00426,0.66529,0.32309,0.43556,0.18589,0.10271,0.06524,0.73444,0.19089,0.09028,1.67532,2.86418,3.73517,0.01076,0,0.000798039,0.000798039,0.000798039
225,592.567,1.11226,1.57192,1.00055,0.00507,0.73562,0.32309,0.43556,0.18589,0.10271,0.06524,0.73444,0.19089,0.09028,1.67532,2.86418,3.73517,0.01076,0,0.00079521,0.00079521,0.00079521
226,596.835,1.09125,1.53042,1.03157,0.00525,0.69003,0.23723,0.55222,0.19701,0.10549,0.25798,0.54889,0.20434,0.09787,1.66761,2.77794,3.58522,0.01115,0,0.00079238,0.00079238,0.00079238
227,600.754,1.1444,1.73404,1.11795,0.00478,0.71145,0.23723,0.55222,0.19701,0.10549,0.25798,0.54889,0.20434,0.09787,1.66761,2.77794,3.58522,0.01115,0,0.000789551,0.000789551,0.000789551
228,604.473,1.07252,1.58861,1.022,0.00472,0.6286,0.36961,0.38916,0.2006,0.10259,0.37246,0.44471,0.21642,0.09827,1.71747,2.69369,3.4079,0.01175,0,0.000786722,0.000786722,0.000786722
229,607.859,1.05886,1.50133,0.95857,0.00469,0.59573,0.36961,0.38916,0.2006,0.10259,0.37246,0.44471,0.21642,0.09827,1.71747,2.69369,3.4079,0.01175,0,0.000783892,0.000783892,0.000783892
230,611.4,0.99578,1.44112,0.99085,0.00551,0.46874,0.38662,0.42496,0.22294,0.11362,0.38995,0.48052,0.24748,0.1097,1.75146,2.64226,3.08446,0.01196,0,0.000781063,0.000781063,0.000781063
231,614.964,1.0716,1.74346,1.06192,0.0052,0.83291,0.38662,0.42496,0.22294,0.11362,0.38995,0.48052,0.24748,0.1097,1.75146,2.64226,3.08446,0.01196,0,0.000778233,0.000778233,0.000778233
232,618.537,1.14169,1.57585,1.04257,0.00546,0.48937,0.36931,0.43963,0.23492,0.12416,0.38385,0.49852,0.25372,0.11811,1.72738,2.88585,2.97192,0.01125,0,0.000775404,0.000775404,0.000775404
233,622.271,1.02291,1.64586,0.94796,0.00438,0.55473,0.36931,0.43963,0.23492,0.12416,0.38385,0.49852,0.25372,0.11811,1.72738,2.88585,2.97192,0.01125,0,0.000772575,0.000772575,0.000772575
234,625.962,0.94926,1.48681,0.86508,0.00413,0.53388,0.35351,0.45556,0.20845,0.11097,0.35351,0.45556,0.2199,0.10139,1.72471,2.96488,3.34576,0.01107,0,0.000769745,0.000769745,0.000769745
235,629.497,1.09663,1.67164,1.0093,0.00488,0.66221,0.35351,0.45556,0.20845,0.11097,0.35351,0.45556,0.2199,0.10139,1.72471,2.96488,3.34576,0.01107,0,0.000766916,0.000766916,0.000766916
236,632.923,1.00311,1.47582,0.95595,0.0045,0.3754,0.25821,0.47817,0.18855,0.1019,0.07263,0.72444,0.18741,0.08919,1.69081,3.08696,3.67793,0.01122,0,0.000764086,0.000764086,0.000764086
237,636.393,1.0818,1.58288,0.99417,0.0046,0.48317,0.25821,0.47817,0.18855,0.1019,0.07263,0.72444,0.18741,0.08919,1.69081,3.08696,3.67793,0.01122,0,0.000761257,0.000761257,0.000761257
238,639.241,1.06489,1.56415,0.9862,0.00477,0.5358,0.06979,0.65889,0.18296,0.10084,0.07343,0.72778,0.17839,0.08961,1.6892,3.01327,3.6938,0.01136,0,0.000758427,0.000758427,0.000758427
239,641.286,1.01635,1.56714,0.89672,0.00478,0.51299,0.06979,0.65889,0.18296,0.10084,0.07343,0.72778,0.17839,0.08961,1.6892,3.01327,3.6938,0.01136,0,0.000755598,0.000755598,0.000755598
240,643.342,1.05774,1.63016,1.02845,0.00526,0.59503,0.30385,0.45556,0.18558,0.10487,0.31815,0.45889,0.18701,0.09224,1.70129,3.02041,3.54101,0.01161,0,0.000752769,0.000752769,0.000752769
241,645.968,1.1468,1.67582,1.02121,0.00498,0.77637,0.30385,0.45556,0.18558,0.10487,0.31815,0.45889,0.18701,0.09224,1.70129,3.02041,3.54101,0.01161,0,0.000749939,0.000749939,0.000749939
242,649.262,1.18384,1.71001,1.00504,0.00493,0.69825,0.37896,0.47222,0.21141,0.1202,0.36935,0.46889,0.20804,0.10674,1.71093,2.83669,3.12443,0.01149,0,0.00074711,0.00074711,0.00074711
243,652.488,1.1458,1.64053,1.05075,0.00522,0.75255,0.37896,0.47222,0.21141,0.1202,0.36935,0.46889,0.20804,0.10674,1.71093,2.83669,3.12443,0.01149,0,0.00074428,0.00074428,0.00074428
244,655.765,0.99174,1.57119,0.93011,0.00466,0.80466,0.54778,0.26556,0.27297,0.1542,0.44338,0.47222,0.27472,0.14248,1.74705,2.83668,2.71369,0.01181,0,0.000741451,0.000741451,0.000741451
245,659.17,1.16906,1.6676,1.11773,0.00545,0.84777,0.54778,0.26556,0.27297,0.1542,0.44338,0.47222,0.27472,0.14248,1.74705,2.83668,2.71369,0.01181,0,0.000738622,0.000738622,0.000738622
246,662.444,1.16723,1.68491,1.07638,0.00489,0.69442,0.5437,0.50681,0.43117,0.24317,0.55303,0.51014,0.43545,0.22669,1.73917,2.91403,2.13016,0.01178,0,0.000735792,0.000735792,0.000735792
247,664.992,1.11956,1.66535,1.02518,0.00591,0.58877,0.5437,0.50681,0.43117,0.24317,0.55303,0.51014,0.43545,0.22669,1.73917,2.91403,2.13016,0.01178,0,0.000732963,0.000732963,0.000732963
