epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
260,711.882,1.8997,2.94799,1.97674,1.83939,0,0.2502,0.46667,0.23949,0.14144,0.32401,0.45333,0.27645,0.13283,2.18317,3.08034,2.50215,2.14026,0,0.00069618,0.00069618,0.00069618
261,714.189,1.85122,2.78907,1.90168,1.87975,0,0.2502,0.46667,0.23949,0.14144,0.32401,0.45333,0.27645,0.13283,2.18317,3.08034,2.50215,2.14026,0,0.000693351,0.000693351,0.000693351
262,716.517,1.91319,2.97488,1.88769,1.7909,0,0.22167,0.46,0.23971,0.13431,0.24678,0.47333,0.2601,0.1285,2.19057,3.08747,2.50698,2.12649,0,0.000690521,0.000690521,0.000690521
263,718.811,1.85122,2.81867,1.78882,1.79643,0,0.22167,0.46,0.23971,0.13431,0.24678,0.47333,0.2601,0.1285,2.19057,3.08747,2.50698,2.12649,0,0.000687692,0.000687692,0.000687692
264,721.119,1.95747,2.88414,1.97756,1.86939,0,0.21943,0.47,0.23188,0.13238,0.23338,0.48333,0.26074,0.12867,2.20331,3.102,2.51418,2.13731,0,0.000684863,0.000684863,0.000684863
265,723.404,1.82817,2.84166,1.93351,1.85741,0,0.21943,0.47,0.23188,0.13238,0.23338,0.48333,0.26074,0.12867,2.20331,3.102,2.51418,2.13731,0,0.000682033,0.000682033,0.000682033
266,725.78,1.89686,2.88325,1.85982,1.9022,0,0.21753,0.52556,0.23086,0.11943,0.25085,0.55095,0.25386,0.11618,2.22018,3.13267,2.51747,2.15067,0,0.000679204,0.000679204,0.000679204
267,728.156,1.93683,2.94648,1.87527,1.85089,0,0.21753,0.52556,0.23086,0.11943,0.25085,0.55095,0.25386,0.11618,2.22018,3.13267,2.51747,2.15067,0,0.000676374,0.000676374,0.000676374
268,730.47,1.87187,2.78179,1.88765,1.8914,0,0.22455,0.46333,0.24053,0.11764,0.24187,0.4862,0.24871,0.112,2.23652,3.1336,2.51974,2.16904,0,0.000673545,0.000673545,0.000673545
269,732.85,1.90599,2.8592,1.85687,1.84444,0,0.22455,0.46333,0.24053,0.11764,0.24187,0.4862,0.24871,0.112,2.23652,3.1336,2.51974,2.16904,0,0.000670715,0.000670715,0.000670715
270,735.254,1.97996,3.03635,1.99667,1.86486,0,0.21899,0.47333,0.22374,0.1124,0.23685,0.47659,0.23912,0.11008,2.21149,3.11527,2.529,2.1756,0,0.000667886,0.000667886,0.000667886
271,737.56,1.81266,2.90329,1.86016,1.81773,0,0.21899,0.47333,0.22374,0.1124,0.23685,0.47659,0.23912,0.11008,2.21149,3.11527,2.529,2.1756,0,0.000665057,0.000665057,0.000665057
272,739.901,1.86152,2.86408,1.75927,1.81155,0,0.20663,0.47475,0.18373,0.09102,0.22969,0.49141,0.2051,0.09484,2.1708,3.10385,2.52565,2.16341,0,0.000662227,0.000662227,0.000662227
273,742.142,1.91608,2.87442,1.9233,1.94231,0,0.20663,0.47475,0.18373,0.09102,0.22969,0.49141,0.2051,0.09484,2.1708,3.10385,2.52565,2.16341,0,0.000659398,0.000659398,0.000659398
274,744.508,1.93059,3.00904,1.85829,1.88066,0,0.20828,0.47,0.21339,0.111,0.23241,0.48667,0.23078,0.11349,2.14165,3.1006,2.50102,2.14644,0,0.000656568,0.000656568,0.000656568
275,746.813,1.82469,2.82265,1.88757,1.83507,0,0.20828,0.47,0.21339,0.111,0.23241,0.48667,0.23078,0.11349,2.14165,3.1006,2.50102,2.14644,0,0.000653739,0.000653739,0.000653739
276,749.208,1.94339,2.92019,1.82715,1.83028,0,0.22112,0.54783,0.20607,0.10402,0.23432,0.55783,0.21215,0.0989,2.09193,3.08901,2.49846,2.09864,0,0.000650909,0.000650909,0.000650909
277,751.547,1.88384,2.93657,1.87024,1.82023,0,0.22112,0.54783,0.20607,0.10402,0.23432,0.55783,0.21215,0.0989,2.09193,3.08901,2.49846,2.09864,0,0.00064808,0.00064808,0.00064808
278,753.9,1.80467,2.74479,1.82664,1.84484,0,0.19772,0.55448,0.20984,0.10426,0.20666,0.56889,0.2162,0.09138,2.10567,3.11138,2.55307,2.09599,0,0.000645251,0.000645251,0.000645251
279,756.191,1.81119,2.85828,1.8382,1.80534,0,0.19772,0.55448,0.20984,0.10426,0.20666,0.56889,0.2162,0.09138,2.10567,3.11138,2.55307,2.09599,0,0.000642421,0.000642421,0.000642421
280,758.615,1.76701,2.65189,1.81975,1.78856,0,0.16877,0.53222,0.19144,0.09172,0.17614,0.53889,0.19475,0.0786,2.15322,3.13567,2.62255,2.13667,0,0.000639592,0.000639592,0.000639592
281,760.939,1.79812,2.88559,1.891,1.79854,0,0.16877,0.53222,0.19144,0.09172,0.17614,0.53889,0.19475,0.0786,2.15322,3.13567,2.62255,2.13667,0,0.000636762,0.000636762,0.000636762
282,763.297,1.84206,2.88477,1.88693,1.82876,0,0.18577,0.53222,0.20774,0.09909,0.18678,0.53556,0.20917,0.09129,2.17572,3.13227,2.57397,2.14408,0,0.000633933,0.000633933,0.000633933
283,765.597,1.94447,3.0146,2.01397,1.86853,0,0.18577,0.53222,0.20774,0.09909,0.18678,0.53556,0.20917,0.09129,2.17572,3.13227,2.57397,2.14408,0,0.000631104,0.000631104,0.000631104
284,767.991,1.86867,2.90341,1.75625,1.81671,0,0.216,0.53222,0.24516,0.1196,0.21571,0.52222,0.24183,0.11349,2.16886,3.11298,2.51107,2.13165,0,0.000628274,0.000628274,0.000628274
285,770.39,1.86833,2.90626,1.82578,1.82527,0,0.216,0.53222,0.24516,0.1196,0.21571,0.52222,0.24183,0.11349,2.16886,3.11298,2.51107,2.13165,0,0.000625445,0.000625445,0.000625445
286,772.754,1.7879,2.88475,1.74355,1.72805,0,0.22831,0.49667,0.25284,0.12326,0.24458,0.50176,0.25113,0.12151,2.12035,3.0918,2.47668,2.08632,0,0.000622615,0.000622615,0.000622615
287,775.103,1.83452,2.83886,1.82993,1.81945,0,0.22831,0.49667,0.25284,0.12326,0.24458,0.50176,0.25113,0.12151,2.12035,3.0918,2.47668,2.08632,0,0.000619786,0.000619786,0.000619786
288,777.452,1.8826,2.88305,1.85023,1.79993,0,0.23805,0.47904,0.24481,0.11972,0.27851,0.44385,0.25463,0.12342,2.09918,3.08478,2.47227,2.0734,0,0.000616956,0.000616956,0.000616956
289,779.799,1.92952,2.98366,1.90565,1.8737,0,0.23805,0.47904,0.24481,0.11972,0.27851,0.44385,0.25463,0.12342,2.09918,3.08478,2.47227,2.0734,0,0.000614127,0.000614127,0.000614127
290,782.136,1.91202,2.94726,1.91834,1.8781,0,0.24089,0.5,0.24645,0.12078,0.27954,0.45444,0.25748,0.12176,2.09789,3.08483,2.46436,2.0618,0,0.000611298,0.000611298,0.000611298
291,784.493,1.81124,2.89937,1.69907,1.743,0,0.24089,0.5,0.24645,0.12078,0.27954,0.45444,0.25748,0.12176,2.09789,3.08483,2.46436,2.0618,0,0.000608468,0.000608468,0.000608468
292,786.96,1.88293,2.84962,1.773,1.82289,0,0.23531,0.44304,0.21645,0.10402,0.2556,0.45277,0.23008,0.10433,2.09813,3.09093,2.46127,2.06202,0,0.000605639,0.000605639,0.000605639
293,789.331,1.90872,2.92946,1.96746,1.8681,0,0.23531,0.44304,0.21645,0.10402,0.2556,0.45277,0.23008,0.10433,2.09813,3.09093,2.46127,2.06202,0,0.000602809,0.000602809,0.000602809
294,791.738,1.84153,2.75895,1.7678,1.7956,0,0.23206,0.50642,0.20846,0.09634,0.24933,0.51333,0.2255,0.10013,2.09745,3.08557,2.47287,2.06163,0,0.00059998,0.00059998,0.00059998
295,794.179,1.95743,2.94967,1.90632,1.80404,0,0.23206,0.50642,0.20846,0.09634,0.24933,0.51333,0.2255,0.10013,2.09745,3.08557,2.47287,2.06163,0,0.000597151,0.000597151,0.000597151
296,796.611,1.86632,2.83115,1.82977,1.7827,0,0.21988,0.57556,0.20796,0.09549,0.25324,0.54333,0.22435,0.10026,2.08098,3.07889,2.49978,2.04908,0,0.000594321,0.000594321,0.000594321
297,799.045,1.84773,2.77119,1.77778,1.84864,0,0.21988,0.57556,0.20796,0.09549,0.25324,0.54333,0.22435,0.10026,2.08098,3.07889,2.49978,2.04908,0,0.000591492,0.000591492,0.000591492
298,801.565,1.87359,2.88899,1.83289,1.80837,0,0.22077,0.51667,0.18554,0.08928,0.25681,0.54,0.22009,0.09268,2.11158,3.07557,2.50618,2.0591,0,0.000588662,0.000588662,0.000588662
299,804.04,1.86566,2.98122,1.83461,1.81922,0,0.22077,0.51667,0.18554,0.08928,0.25681,0.54,0.22009,0.09268,2.11158,3.07557,2.50618,2.0591,0,0.000585833,0.000585833,0.000585833
300,806.399,1.76734,2.74237,1.74281,1.76606,0,0.19279,0.48667,0.23248,0.11502,0.228,0.51667,0.25363,0.11542,2.18192,3.11811,2.5449,2.09856,0,0.000583003,0.000583003,0.000583003
301,808.747,1.93847,2.76444,1.95461,1.88233,0,0.19279,0.48667,0.23248,0.11502,0.228,0.51667,0.25363,0.11542,2.18192,3.11811,2.5449,2.09856,0,0.000580174,0.000580174,0.000580174
302,811.123,1.83636,2.76943,1.89643,1.81681,0,0.18127,0.47333,0.23134,0.11625,0.21648,0.51333,0.24339,0.11306,2.20474,3.12216,2.52578,2.12291,0,0.000577345,0.000577345,0.000577345
303,813.565,1.8155,2.66494,1.76556,1.77796,0,0.18127,0.47333,0.23134,0.11625,0.21648,0.51333,0.24339,0.11306,2.20474,3.12216,2.52578,2.12291,0,0.000574515,0.000574515,0.000574515
304,815.973,1.70238,2.74078,1.75722,1.72212,0,0.2011,0.48667,0.2099,0.10073,0.22986,0.5146,0.21666,0.09772,2.17513,3.11716,2.46427,2.10141,0,0.000571686,0.000571686,0.000571686
305,818.337,1.78326,2.73206,1.80204,1.78457,0,0.2011,0.48667,0.2099,0.10073,0.22986,0.5146,0.21666,0.09772,2.17513,3.11716,2.46427,2.10141,0,0.000568856,0.000568856,0.000568856
306,820.739,1.78848,2.84796,1.81225,1.75467,0,0.21922,0.51667,0.24145,0.10232,0.23319,0.47778,0.25065,0.10151,2.13374,3.11648,2.43661,2.07654,0,0.000566027,0.000566027,0.000566027
307,823.256,1.73794,2.76997,1.83975,1.73686,0,0.21922,0.51667,0.24145,0.10232,0.23319,0.47778,0.25065,0.10151,2.13374,3.11648,2.43661,2.07654,0,0.000563197,0.000563197,0.000563197
308,825.707,1.8622,2.88952,1.87852,1.86428,0,0.208,0.5,0.24,0.09527,0.23239,0.46957,0.25153,0.09519,2.08652,3.12256,2.43489,2.04381,0,0.000560368,0.000560368,0.000560368
309,828.112,1.91511,2.88828,1.75854,1.84462,0,0.208,0.5,0.24,0.09527,0.23239,0.46957,0.25153,0.09519,2.08652,3.12256,2.43489,2.04381,0,0.000557539,0.000557539,0.000557539
310,830.525,1.79753,2.70814,1.88986,1.75014,0,0.20507,0.51,0.23887,0.12343,0.22232,0.46778,0.27829,0.12002,2.06212,3.12643,2.43753,2.02516,0,0.000554709,0.000554709,0.000554709
311,832.83,1.95289,2.89283,1.8691,1.86082,0,0.20507,0.51,0.23887,0.12343,0.22232,0.46778,0.27829,0.12002,2.06212,3.12643,2.43753,2.02516,0,0.00055188,0.00055188,0.00055188
312,835.228,1.80795,2.74555,1.857,1.80389,0,0.21821,0.56556,0.25781,0.12807,0.23741,0.46804,0.27373,0.12634,2.07451,3.10394,2.44303,2.02262,0,0.00054905,0.00054905,0.00054905
313,837.552,1.86156,2.85775,1.84928,1.83391,0,0.21821,0.56556,0.25781,0.12807,0.23741,0.46804,0.27373,0.12634,2.07451,3.10394,2.44303,2.02262,0,0.000546221,0.000546221,0.000546221
314,839.861,1.86718,2.79417,1.87922,1.84236,0,0.21836,0.56942,0.23365,0.10828,0.24562,0.57556,0.24867,0.10951,2.11619,3.08554,2.43018,2.03776,0,0.000543392,0.000543392,0.000543392
315,842.178,1.80013,2.81901,1.82343,1.79386,0,0.21836,0.56942,0.23365,0.10828,0.24562,0.57556,0.24867,0.10951,2.11619,3.08554,2.43018,2.03776,0,0.000540562,0.000540562,0.000540562
316,844.552,1.87171,2.89887,1.81603,1.77616,0,0.23779,0.55782,0.24023,0.11177,0.26042,0.55889,0.25206,0.11032,2.1262,3.10229,2.41207,2.0428,0,0.000537733,0.000537733,0.000537733
317,846.836,1.86797,2.86336,1.77492,1.81268,0,0.23779,0.55782,0.24023,0.11177,0.26042,0.55889,0.25206,0.11032,2.1262,3.10229,2.41207,2.0428,0,0.000534903,0.000534903,0.000534903
318,849.171,1.79984,2.82386,1.77119,1.77498,0,0.23523,0.55889,0.25153,0.10591,0.23011,0.52579,0.25657,0.10502,2.12999,3.09102,2.39656,2.05445,0,0.000532074,0.000532074,0.000532074
319,851.473,1.76039,2.7823,1.71384,1.74666,0,0.23523,0.55889,0.25153,0.10591,0.23011,0.52579,0.25657,0.10502,2.12999,3.09102,2.39656,2.05445,0,0.000529244,0.000529244,0.000529244
320,853.784,1.80079,2.82627,1.78352,1.75372,0,0.22762,0.57222,0.25306,0.11053,0.22824,0.52,0.25406,0.11113,2.15486,3.06721,2.40264,2.06686,0,0.000526415,0.000526415,0.000526415
321,856.141,1.75834,2.59789,1.61979,1.74504,0,0.22762,0.57222,0.25306,0.11053,0.22824,0.52,0.25406,0.11113,2.15486,3.06721,2.40264,2.06686,0,0.000523586,0.000523586,0.000523586
322,858.491,1.84887,2.73522,1.79582,1.76262,0,0.22853,0.56222,0.25646,0.1155,0.23573,0.51667,0.2613,0.11121,2.14975,3.03851,2.40254,2.0651,0,0.000520756,0.000520756,0.000520756
323,860.873,1.79607,2.80338,1.78779,1.79489,0,0.22853,0.56222,0.25646,0.1155,0.23573,0.51667,0.2613,0.11121,2.14975,3.03851,2.40254,2.0651,0,0.000517927,0.000517927,0.000517927
324,863.332,1.81257,2.76622,1.78924,1.83758,0,0.20053,0.51667,0.22387,0.11008,0.232,0.56889,0.25945,0.10824,2.12952,3.04559,2.40206,2.05335,0,0.000515097,0.000515097,0.000515097
325,865.805,1.78698,2.92992,1.70961,1.75152,0,0.20053,0.51667,0.22387,0.11008,0.232,0.56889,0.25945,0.10824,2.12952,3.04559,2.40206,2.05335,0,0.000512268,0.000512268,0.000512268
326,868.291,1.78227,2.67644,1.73069,1.7302,0,0.23296,0.53889,0.23177,0.11354,0.25427,0.53889,0.24855,0.11206,2.09716,3.06422,2.4289,2.04156,0,0.000509438,0.000509438,0.000509438
327,870.628,1.91016,2.87944,1.86927,1.83168,0,0.23296,0.53889,0.23177,0.11354,0.25427,0.53889,0.24855,0.11206,2.09716,3.06422,2.4289,2.04156,0,0.000506609,0.000506609,0.000506609
328,873.03,1.87076,2.8661,1.80772,1.75577,0,0.26858,0.53222,0.25158,0.11914,0.26362,0.53889,0.25446,0.11753,2.11811,3.09561,2.48022,2.07028,0,0.00050378,0.00050378,0.00050378
329,875.405,1.80328,2.75639,1.74785,1.77937,0,0.26858,0.53222,0.25158,0.11914,0.26362,0.53889,0.25446,0.11753,2.11811,3.09561,2.48022,2.07028,0,0.00050095,0.00050095,0.00050095
330,877.761,1.75437,2.74434,1.81715,1.79041,0,0.25291,0.53556,0.22388,0.09995,0.27976,0.54556,0.23411,0.10995,2.13804,3.10952,2.50967,2.0807,0,0.000498121,0.000498121,0.000498121
331,880.176,1.74539,2.76277,1.76621,1.7375,0,0.25291,0.53556,0.22388,0.09995,0.27976,0.54556,0.23411,0.10995,2.13804,3.10952,2.50967,2.0807,0,0.000495291,0.000495291,0.000495291
332,882.579,1.81809,2.81362,1.75054,1.77772,0,0.26521,0.53889,0.263,0.12461,0.26614,0.5,0.26095,0.12646,2.12561,3.1272,2.51576,2.07091,0,0.000492462,0.000492462,0.000492462
333,884.945,1.78522,2.69733,1.74929,1.75672,0,0.26521,0.53889,0.263,0.12461,0.26614,0.5,0.26095,0.12646,2.12561,3.1272,2.51576,2.07091,0,0.000489633,0.000489633,0.000489633
334,887.368,1.75516,2.65376,1.70456,1.71912,0,0.2509,0.56556,0.25817,0.13138,0.25367,0.51333,0.27216,0.1301,2.09857,3.11979,2.47381,2.04381,0,0.000486803,0.000486803,0.000486803
335,889.774,1.68245,2.73594,1.64829,1.69358,0,0.2509,0.56556,0.25817,0.13138,0.25367,0.51333,0.27216,0.1301,2.09857,3.11979,2.47381,2.04381,0,0.000483974,0.000483974,0.000483974
336,892.236,1.85899,2.80972,1.85297,1.81552,0,0.22631,0.57889,0.24905,0.13096,0.22684,0.53,0.24611,0.11954,2.09941,3.12429,2.42628,2.02932,0,0.000481144,0.000481144,0.000481144
337,894.563,1.79488,2.78058,1.82104,1.81406,0,0.22631,0.57889,0.24905,0.13096,0.22684,0.53,0.24611,0.11954,2.09941,3.12429,2.42628,2.02932,0,0.000478315,0.000478315,0.000478315
338,897.005,1.85554,2.94634,1.89276,1.80029,0,0.19659,0.49509,0.22974,0.11867,0.20705,0.49667,0.25216,0.11019,2.14073,3.12141,2.41727,2.04547,0,0.000475485,0.000475485,0.000475485
339,899.435,1.87063,2.88593,1.9301,1.79103,0,0.19659,0.49509,0.22974,0.11867,0.20705,0.49667,0.25216,0.11019,2.14073,3.12141,2.41727,2.04547,0,0.000472656,0.000472656,0.000472656
340,901.818,1.79239,2.69528,1.72172,1.77109,0,0.17732,0.42111,0.22053,0.11528,0.21347,0.45206,0.2418,0.10565,2.1854,3.14896,2.45853,2.07746,0,0.000469827,0.000469827,0.000469827
341,904.249,1.77136,2.83323,1.79373,1.73282,0,0.17732,0.42111,0.22053,0.11528,0.21347,0.45206,0.2418,0.10565,2.1854,3.14896,2.45853,2.07746,0,0.000466997,0.000466997,0.000466997
342,906.662,1.72322,2.63051,1.7093,1.69407,0,0.19084,0.42778,0.22826,0.1098,0.24,0.38778,0.24823,0.10716,2.16802,3.13123,2.4561,2.075,0,0.000464168,0.000464168,0.000464168
343,909.106,1.75375,2.70586,1.6901,1.73869,0,0.19084,0.42778,0.22826,0.1098,0.24,0.38778,0.24823,0.10716,2.16802,3.13123,2.4561,2.075,0,0.000461338,0.000461338,0.000461338
344,911.518,1.77937,2.76,1.83049,1.77921,0,0.21813,0.51333,0.24068,0.12152,0.22185,0.50527,0.25732,0.11517,2.12174,3.08142,2.41212,2.03877,0,0.000458509,0.000458509,0.000458509
345,913.937,1.75477,2.69249,1.72257,1.72536,0,0.21813,0.51333,0.24068,0.12152,0.22185,0.50527,0.25732,0.11517,2.12174,3.08142,2.41212,2.03877,0,0.00045568,0.00045568,0.00045568
346,916.374,1.69243,2.61403,1.73821,1.68365,0,0.2591,0.59706,0.2694,0.14269,0.25467,0.59609,0.2828,0.13974,2.0595,3.05426,2.38666,2.00956,0,0.00045285,0.00045285,0.00045285
347,918.737,1.74646,2.70429,1.69505,1.73107,0,0.2591,0.59706,0.2694,0.14269,0.25467,0.59609,0.2828,0.13974,2.0595,3.05426,2.38666,2.00956,0,0.000450021,0.000450021,0.000450021
348,921.172,1.79926,2.80507,1.81512,1.79672,0,0.25979,0.58936,0.29611,0.16292,0.26746,0.58889,0.31066,0.15169,2.03594,3.03719,2.37364,1.99667,0,0.000447191,0.000447191,0.000447191
349,923.605,1.76477,2.84004,1.80908,1.74323,0,0.25979,0.58936,0.29611,0.16292,0.26746,0.58889,0.31066,0.15169,2.03594,3.03719,2.37364,1.99667,0,0.000444362,0.000444362,0.000444362
350,926.094,1.82093,2.77067,1.73984,1.7334,0,0.26969,0.53333,0.29663,0.16049,0.27606,0.59222,0.30112,0.15222,2.05764,3.04865,2.35302,1.99996,0,0.000441532,0.000441532,0.000441532
351,928.584,1.7823,2.75173,1.77869,1.74901,0,0.26969,0.53333,0.29663,0.16049,0.27606,0.59222,0.30112,0.15222,2.05764,3.04865,2.35302,1.99996,0,0.000438703,0.000438703,0.000438703
352,931.164,1.87932,3.0088,1.72258,1.77772,0,0.28728,0.53333,0.31524,0.1489,0.3029,0.52667,0.32123,0.15366,2.10432,3.06746,2.31698,2.02406,0,0.000435874,0.000435874,0.000435874
353,933.628,1.82558,2.74952,1.69685,1.75278,0,0.28728,0.53333,0.31524,0.1489,0.3029,0.52667,0.32123,0.15366,2.10432,3.06746,2.31698,2.02406,0,0.000433044,0.000433044,0.000433044
354,936.017,1.7697,2.71631,1.71827,1.74982,0,0.27325,0.46947,0.31419,0.1448,0.2812,0.45778,0.31559,0.15087,2.13584,3.079,2.2857,2.03599,0,0.000430215,0.000430215,0.000430215
355,938.412,1.75892,2.75199,1.78486,1.74877,0,0.27325,0.46947,0.31419,0.1448,0.2812,0.45778,0.31559,0.15087,2.13584,3.079,2.2857,2.03599,0,0.000427385,0.000427385,0.000427385
356,940.828,1.75116,2.7681,1.69567,1.75826,0,0.25851,0.51333,0.3086,0.15125,0.27299,0.45111,0.31004,0.14837,2.1682,3.11741,2.30403,2.05082,0,0.000424556,0.000424556,0.000424556
357,943.22,1.70982,2.61085,1.79391,1.73619,0,0.25851,0.51333,0.3086,0.15125,0.27299,0.45111,0.31004,0.14837,2.1682,3.11741,2.30403,2.05082,0,0.000421726,0.000421726,0.000421726
358,945.652,1.80954,2.70335,1.66701,1.76164,0,0.23571,0.50667,0.29145,0.1348,0.26548,0.5,0.30137,0.13195,2.16367,3.12624,2.39214,2.05394,0,0.000418897,0.000418897,0.000418897
359,948.014,1.74962,2.68153,1.78938,1.75139,0,0.23571,0.50667,0.29145,0.1348,0.26548,0.5,0.30137,0.13195,2.16367,3.12624,2.39214,2.05394,0,0.000416068,0.000416068,0.000416068
360,950.449,1.72723,2.67763,1.65995,1.7089,0,0.23129,0.52667,0.25082,0.12172,0.24237,0.52,0.27009,0.11929,2.15631,3.12278,2.46016,2.05332,0,0.000413238,0.000413238,0.000413238
361,952.918,1.85304,2.79236,1.70762,1.76061,0,0.23129,0.52667,0.25082,0.12172,0.24237,0.52,0.27009,0.11929,2.15631,3.12278,2.46016,2.05332,0,0.000410409,0.000410409,0.000410409
362,955.243,1.65378,2.62583,1.76004,1.76698,0,0.25589,0.51667,0.25702,0.1205,0.25925,0.50667,0.26841,0.12571,2.12747,3.09987,2.4503,2.03459,0,0.000407579,0.000407579,0.000407579
363,957.595,1.77493,2.82479,1.83497,1.76153,0,0.25589,0.51667,0.25702,0.1205,0.25925,0.50667,0.26841,0.12571,2.12747,3.09987,2.4503,2.03459,0,0.00040475,0.00040475,0.00040475
364,960.066,1.85228,2.90003,1.69043,1.70829,0,0.23928,0.49667,0.25749,0.1233,0.27287,0.50667,0.28107,0.13234,2.12338,3.06874,2.40329,2.01446,0,0.000401921,0.000401921,0.000401921
365,962.417,1.71377,2.67592,1.7105,1.73213,0,0.23928,0.49667,0.25749,0.1233,0.27287,0.50667,0.28107,0.13234,2.12338,3.06874,2.40329,2.01446,0,0.000399091,0.000399091,0.000399091
366,964.719,1.72801,2.7037,1.86777,1.80016,0,0.27527,0.50569,0.23984,0.11392,0.2737,0.49581,0.25957,0.11814,2.12862,3.05242,2.34654,2.00742,0,0.000396262,0.000396262,0.000396262
367,967.081,1.73591,2.70352,1.71161,1.69676,0,0.27527,0.50569,0.23984,0.11392,0.2737,0.49581,0.25957,0.11814,2.12862,3.05242,2.34654,2.00742,0,0.000393432,0.000393432,0.000393432
368,969.492,1.82064,2.84109,1.79609,1.72614,0,0.27244,0.45444,0.24582,0.11431,0.27772,0.51,0.26756,0.11747,2.11672,3.05486,2.30351,1.99843,0,0.000390603,0.000390603,0.000390603
369,971.887,1.71586,2.72118,1.75283,1.71677,0,0.27244,0.45444,0.24582,0.11431,0.27772,0.51,0.26756,0.11747,2.11672,3.05486,2.30351,1.99843,0,0.000387773,0.000387773,0.000387773
370,974.365,1.68709,2.69278,1.82793,1.7017,0,0.27856,0.55889,0.2534,0.11107,0.29605,0.55889,0.29076,0.11695,2.07632,3.06461,2.27756,1.97995,0,0.000384944,0.000384944,0.000384944
371,976.742,1.73953,2.72341,1.66911,1.74161,0,0.27856,0.55889,0.2534,0.11107,0.29605,0.55889,0.29076,0.11695,2.07632,3.06461,2.27756,1.97995,0,0.000382115,0.000382115,0.000382115
372,979.192,1.77494,2.76658,1.72622,1.70004,0,0.28139,0.54863,0.26716,0.11202,0.2968,0.55222,0.27848,0.11248,2.03921,3.0832,2.30949,1.95823,0,0.000379285,0.000379285,0.000379285
373,981.525,1.67861,2.66497,1.63532,1.68245,0,0.28139,0.54863,0.26716,0.11202,0.2968,0.55222,0.27848,0.11248,2.03921,3.0832,2.30949,1.95823,0,0.000376456,0.000376456,0.000376456
374,984.005,1.72364,2.72747,1.70331,1.71971,0,0.25713,0.54556,0.24875,0.11089,0.27832,0.50333,0.26289,0.11075,2.01823,3.10433,2.33378,1.94994,0,0.000373626,0.000373626,0.000373626
375,986.366,1.90266,2.86343,1.90004,1.88025,0,0.25713,0.54556,0.24875,0.11089,0.27832,0.50333,0.26289,0.11075,2.01823,3.10433,2.33378,1.94994,0,0.000370797,0.000370797,0.000370797
376,988.806,1.7116,2.55081,1.63081,1.73503,0,0.24759,0.54556,0.28215,0.15075,0.27213,0.5,0.29555,0.13671,2.01334,3.11724,2.34045,1.94664,0,0.000367967,0.000367967,0.000367967
377,991.179,1.73313,2.67786,1.7209,1.71645,0,0.24759,0.54556,0.28215,0.15075,0.27213,0.5,0.29555,0.13671,2.01334,3.11724,2.34045,1.94664,0,0.000365138,0.000365138,0.000365138
378,993.611,1.82334,2.87484,1.77163,1.81258,0,0.24377,0.56222,0.28061,0.1493,0.27346,0.49,0.28719,0.13759,2.02419,3.09139,2.31309,1.94727,0,0.000362309,0.000362309,0.000362309
379,996.041,1.76837,2.74286,1.70743,1.75575,0,0.24377,0.56222,0.28061,0.1493,0.27346,0.49,0.28719,0.13759,2.02419,3.09139,2.31309,1.94727,0,0.000359479,0.000359479,0.000359479
380,998.487,1.63919,2.64474,1.61292,1.59153,0,0.24091,0.55222,0.26635,0.12673,0.24677,0.5,0.25741,0.11951,2.06533,3.0534,2.29214,1.96606,0,0.00035665,0.00035665,0.00035665
381,1000.85,1.75461,2.68133,1.711,1.72307,0,0.24091,0.55222,0.26635,0.12673,0.24677,0.5,0.25741,0.11951,2.06533,3.0534,2.29214,1.96606,0,0.00035382,0.00035382,0.00035382
382,1003.25,1.72135,2.57129,1.63663,1.69568,0,0.24091,0.48,0.26625,0.12053,0.27385,0.43111,0.24686,0.11402,2.10391,3.02844,2.29508,1.99207,0,0.000350991,0.000350991,0.000350991
383,1005.63,1.74519,2.66685,1.71897,1.72869,0,0.24091,0.48,0.26625,0.12053,0.27385,0.43111,0.24686,0.11402,2.10391,3.02844,2.29508,1.99207,0,0.000348162,0.000348162,0.000348162
384,1008.08,1.67251,2.70371,1.66718,1.69147,0,0.23299,0.48333,0.27124,0.12496,0.25782,0.44111,0.26173,0.12258,2.12384,3.04476,2.32992,2.01602,0,0.000345332,0.000345332,0.000345332
385,1010.5,1.73433,2.66808,1.57226,1.66559,0,0.23299,0.48333,0.27124,0.12496,0.25782,0.44111,0.26173,0.12258,2.12384,3.04476,2.32992,2.01602,0,0.000342503,0.000342503,0.000342503
386,1012.9,1.70743,2.58974,1.59511,1.692,0,0.22586,0.5,0.27396,0.12594,0.27872,0.48333,0.28083,0.1222,2.11346,3.06663,2.3388,2.01284,0,0.000339673,0.000339673,0.000339673
387,1015.25,1.64411,2.68276,1.68486,1.69638,0,0.22586,0.5,0.27396,0.12594,0.27872,0.48333,0.28083,0.1222,2.11346,3.06663,2.3388,2.01284,0,0.000336844,0.000336844,0.000336844
